Nro,Retorno,SP500
1114,-0.020534602,4.82
1115,0.024591403,4.94
1116,0.035789108,5.12
1117,0,5.12
1118,-0.058307971,4.83
1119,0.012345836,4.89
1120,-0.024845999,4.77
1121,0,4.77
1122,0.006269613,4.8
1123,-0.042559614,4.6
1124,-0.035401927,4.44
1125,0,4.44
1126,0.015642777,4.51
1127,-0.017897569,4.43
1128,0.037656719,4.6
1129,-0.021978907,4.5
1130,0.021978907,4.6
1131,-0.033152207,4.45
1132,-0.009029407,4.41
1133,0.042181614,4.6
1134,0,4.6
1135,0.046717625,4.82
1136,-0.006243517,4.79
1137,0.028808577,4.93
1138,-0.02672307,4.8
1139,-0.004175371,4.78
1140,0.030898442,4.93
1141,0.024049255,5.05
1142,0.029270382,5.2
1143,0.052446475,5.48
1144,-0.014706147,5.4
1145,0.048790164,5.67
1146,0.031252544,5.85
1147,0.030305349,6.03
1148,0.013179762,6.11
1149,-0.040072139,5.87
1150,0.084879635,6.39
1151,0.020140108,6.52
1152,0.042048236,6.8
1153,0.088603247,7.43
1154,-0.005398124,7.39
1155,0.034577913,7.65
1156,-0.005242476,7.61
1157,-0.083553023,7
1158,0.0609607,7.44
1159,0.031748698,7.68
1160,-0.022384081,7.51
1161,0.011912782,7.6
1162,-0.009253205,7.53
1163,0.031375123,7.77
1164,0.047747763,8.15
1165,0.021845529,8.33
1166,-0.008438869,8.26
1167,0.015615933,8.39
1168,0.022393393,8.58
1169,-0.012903405,8.47
1170,-0.009489988,8.39
1171,0.009489988,8.47
1172,0.042756368,8.84
1173,0.007887365,8.91
1174,0.04391485,9.31
1175,-0.037203415,8.97
1176,-0.024831976,8.75
1177,-0.071035773,8.15
1178,-0.043894194,7.8
1179,-0.05942342,7.35
1180,0.041311671,7.66
1181,-0.011818916,7.57
1182,-0.030854225,7.34
1183,0.037437527,7.62
1184,0.111639971,8.52
1185,-0.030991753,8.26
1186,0.016807118,8.4
1187,-0.043802623,8.04
1188,0.01113184,8.13
1189,0.027897504,8.36
1190,-0.031594365,8.1
1191,-0.002472189,8.08
1192,-0.002478316,8.06
1193,-0.001241465,8.05
1194,-0.085544356,7.39
1195,0.005398124,7.43
1196,-0.056762641,7.02
1197,-0.0893451,6.42
1198,0.069200534,6.88
1199,-0.030998792,6.67
1200,0.066691374,7.13
1201,-0.018401085,7
1202,0.018401085,7.13
1203,0.037168766,7.4
1204,-0.023240964,7.23
1205,-0.058379564,6.82
1206,0.001465202,6.83
1207,-0.010301784,6.76
1208,0.019048195,6.89
1209,0.008670575,6.95
1210,0.019943681,7.09
1211,-0.018505866,6.96
1212,-0.029156584,6.76
1213,-0.036148514,6.52
1214,-0.006153866,6.48
1215,0.059898142,6.88
1216,0.051002554,7.24
1217,-0.045205437,6.92
1218,0.072455079,7.44
1219,0.031748698,7.68
1220,-0.033093688,7.43
1221,0,7.43
1222,-0.031444833,7.2
1223,-0.006968669,7.15
1224,-0.002801122,7.13
1225,0.009769792,7.2
1226,-0.004175371,7.17
1227,-0.045657002,6.85
1228,-0.01027155,6.78
1229,0.00294551,6.8
1230,-0.00294551,6.78
1231,-0.034512052,6.55
1232,0.027110094,6.73
1233,-0.039399035,6.47
1234,0.010761057,6.54
1235,0.049226941,6.87
1236,0.002906979,6.89
1237,0,6.89
1238,0.027202823,7.08
1239,-0.001413428,7.07
1240,-0.011379924,6.99
1241,0.018427169,7.12
1242,-0.009880109,7.05
1243,-0.007117468,7
1244,-0.004294924,6.97
1245,-0.021755753,6.82
1246,-0.00293686,6.8
1247,-0.03440878,6.57
1248,0,6.57
1249,0.006069821,6.61
1250,-0.001514005,6.6
1251,0.022472856,6.75
1252,0.024873265,6.92
1253,-0.013091096,6.83
1254,0.045787683,7.15
1255,-0.004204631,7.12
1256,0.015331311,7.23
1257,-0.013927802,7.13
1258,0.029027608,7.34
1259,-0.002728515,7.32
1260,-0.012371292,7.23
1261,0.002762433,7.25
1262,-0.026556417,7.06
1263,0.002828856,7.08
1264,-0.018532248,6.95
1265,0.004307257,6.98
1266,0.011396135,7.06
1267,-0.004258346,7.03
1268,-0.007137789,6.98
1269,0.017045867,7.1
1270,-0.007067167,7.05
1271,-0.001419447,7.04
1272,-0.008559253,6.98
1273,-0.005747142,6.94
1274,-0.039681915,6.67
1275,-0.01815481,6.55
1276,-0.003058106,6.53
1277,-0.007686433,6.48
1278,0.009216655,6.54
1279,0.012158204,6.62
1280,0.02092752,6.76
1281,-0.014903406,6.66
1282,-0.052400276,6.32
1283,-0.006349228,6.28
1284,-0.024175231,6.13
1285,0.016181583,6.23
1286,-0.037616864,6
1287,-0.006688988,5.96
1288,-0.048119248,5.68
1289,0.038001118,5.9
1290,-0.064764535,5.53
1291,0.023236077,5.66
1292,0.019248188,5.77
1293,-0.021016535,5.65
1294,0.033075252,5.84
1295,0.153661323,6.81
1296,0.017467693,6.93
1297,-0.044255009,6.63
1298,-0.019802627,6.5
1299,-0.047252885,6.2
1300,-0.012987196,6.12
1301,0.021019367,6.25
1302,0,6.25
1303,-0.025933382,6.09
1304,0.019512814,6.21
1305,-0.022802291,6.07
1306,-0.003300333,6.05
1307,-0.033616611,5.85
1308,0.003412973,5.87
1309,0.005097717,5.9
1310,0.008438869,5.95
1311,0.016667052,6.05
1312,0.011503824,6.12
1313,0.066375069,6.54
1314,-0.004597709,6.51
1315,-0.015480185,6.41
1316,0.039760589,6.67
1317,-0.021212917,6.53
1318,0.019712541,6.66
1319,0.069593292,7.14
1320,0.090971778,7.82
1321,-0.049813706,7.44
1322,0.061256933,7.91
1323,-0.024313418,7.72
1324,0.0064558,7.77
1325,-0.009049836,7.7
1326,0.016742181,7.83
1327,0.073834262,8.43
1328,0.003552402,8.46
1329,-0.0059277,8.41
1330,0.028137847,8.65
1331,0.010350869,8.74
1332,-0.046846973,8.34
1333,0.007168489,8.4
1334,0.048790164,8.82
1335,0.027950394,9.07
1336,-0.004419897,9.03
1337,-0.039530839,8.68
1338,0.01939593,8.85
1339,0.01011813,8.94
1340,-0.00560854,8.89
1341,-0.00790518,8.82
1342,-0.020619287,8.64
1343,0.036367644,8.96
1344,0.020983652,9.15
1345,-0.007679687,9.08
1346,0.02823206,9.34
1347,0.046033232,9.78
1348,-0.014418375,9.64
1349,0.010320009,9.74
1350,0.039260201,10.13
1351,-0.005940612,10.07
1352,-0.002983592,10.04
1353,0.017769471,10.22
1354,0.008767713,10.31
1355,0.009652585,10.41
1356,0.045078054,10.89
1357,-0.029825137,10.57
1358,-0.009505775,10.47
1359,-0.072272907,9.74
1360,0.007161156,9.81
1361,0.08497056,10.68
1362,-0.015094626,10.52
1363,0.005687219,10.58
1364,-0.034618842,10.22
1365,0.032726694,10.56
1366,0.028933423,10.87
1367,0.010068735,10.98
1368,-0.01283244,10.84
1369,-0.009267907,10.74
1370,0.015704711,10.91
1371,0.063047952,11.62
1372,-0.006042314,11.55
1373,0.025642431,11.85
1374,0.009239881,11.96
1375,-0.008396355,11.86
1376,-0.012728216,11.71
1377,0.013571031,11.87
1378,0.010892441,12
1379,-0.012578782,11.85
1380,0.013411769,12.01
1381,0.015696316,12.2
1382,-0.050430854,11.6
1383,-0.092985298,10.57
1384,-0.091061885,9.65
1385,0.084417342,10.5
1386,-0.017291497,10.32
1387,0.0258264,10.59
1388,0.008462674,10.68
1389,-0.023686565,10.43
1390,-0.047113718,9.95
1391,0.029705154,10.25
1392,0.023144717,10.49
1393,-0.012470186,10.36
1394,-0.022450919,10.13
1395,-0.007928684,10.05
1396,0.033271171,10.39
1397,0.039627827,10.81
1398,-0.016791439,10.63
1399,-0.003770033,10.59
1400,-0.012351701,10.46
1401,0.00191022,10.48
1402,-0.027080959,10.2
1403,0.053447834,10.76
1404,-0.016870128,10.58
1405,0.015940328,10.75
1406,0.015690216,10.92
1407,-0.012903405,10.78
1408,0.009233676,10.88
1409,0.036105005,11.28
1410,-0.001774623,11.26
1411,-0.005342844,11.2
1412,-0.00896867,11.1
1413,-0.000901307,11.09
1414,0.012544967,11.23
1415,-0.035345773,10.84
1416,0.000922084,10.85
1417,-0.013921339,10.7
1418,-0.003745323,10.66
1419,0.043145747,11.13
1420,-0.006309169,11.06
1421,0.004510608,11.11
1422,0.001798562,11.13
1423,-0.028247892,10.82
1424,0.016498999,11
1425,0.003629768,11.04
1426,-0.032216316,10.69
1427,-0.063728123,10.03
1428,0.022672238,10.26
1429,-0.009794398,10.16
1430,-0.008897735,10.07
1431,-0.042602791,9.65
1432,0.014403541,9.79
1433,-0.007175838,9.72
1434,-0.010341354,9.62
1435,0.005184045,9.67
1436,0.06214424,10.29
1437,-0.012714108,10.16
1438,-0.010885808,10.05
1439,0.026511126,10.32
1440,-0.00875918,10.23
1441,0.00097704,10.24
1442,-0.038830164,9.85
1443,-0.067181605,9.21
1444,0.032054026,9.51
1445,-0.047371612,9.07
1446,-0.052047946,8.61
1447,0.028622446,8.86
1448,0.017897569,9.02
1449,0.039135429,9.38
1450,0.026303463,9.63
1451,-0.019927246,9.44
1452,0.010537505,9.54
1453,-0.053834311,9.04
1454,-0.008888947,8.96
1455,0.017699577,9.12
1456,0.010905233,9.22
1457,0.034118448,9.54
1458,-0.009478744,9.45
1459,0.036367644,9.8
1460,0.007117468,9.87
1461,-0.015314235,9.72
1462,0.009216655,9.81
1463,-0.012307848,9.69
1464,-0.011416834,9.58
1465,0.04590301,10.03
1466,-0.011027681,9.92
1467,0.030771659,10.23
1468,-0.012789156,10.1
1469,-0.004962789,10.05
1470,-0.018072781,9.87
1471,0.01408474,10.01
1472,-0.032490167,9.69
1473,0.00103146,9.7
1474,0.018386626,9.88
1475,0.003031837,9.91
1476,-0.001009591,9.9
1477,0.029852963,10.2
1478,-0.006886402,10.13
1479,0.006886402,10.2
1480,-0.009852296,10.1
1481,0.020578874,10.31
1482,-0.001941748,10.29
1483,-0.009765703,10.19
1484,0.003917733,10.23
1485,-0.015763873,10.07
1486,-0.030244241,9.77
1487,-0.002049181,9.75
1488,-0.01863408,9.57
1489,-0.002092051,9.55
1490,0.031945014,9.86
1491,-0.028808577,9.58
1492,0.01347869,9.71
1493,0.02842831,9.99
1494,-0.002004009,9.97
1495,0.013944449,10.11
1496,-0.013944449,9.97
1497,-0.003013563,9.94
1498,-0.013164747,9.81
1499,-0.005109873,9.76
1500,0.011207453,9.87
1501,0.026988145,10.14
1502,0.004918849,10.19
1503,-0.011846141,10.07
1504,0.055059777,10.64
1505,0.004688241,10.69
1506,-0.002810306,10.66
1507,-0.002818226,10.63
1508,0.02783111,10.93
1509,-0.001831502,10.91
1510,0.012750628,11.05
1511,0.006314861,11.12
1512,0,11.12
1513,-0.009033485,11.02
1514,0.015308719,11.19
1515,0.012433553,11.33
1516,-0.014222462,11.17
1517,0.025631098,11.46
1518,-0.000872981,11.45
1519,0.0309569,11.81
1520,0.000846382,11.82
1521,-0.031803282,11.45
1522,0.004357305,11.5
1523,-0.028220568,11.18
1524,0.003571432,11.22
1525,0.006219478,11.29
1526,0.019298845,11.51
1527,0.002603038,11.54
1528,-0.015720848,11.36
1529,0.003514942,11.4
1530,0.002628122,11.43
1531,-0.026597313,11.13
1532,-0.04033544,10.69
1533,0.011162907,10.81
1534,-0.004636077,10.76
1535,-0.003724399,10.72
1536,0.032127591,11.07
1537,-0.005434796,11.01
1538,-0.011877709,10.88
1539,-0.02607224,10.6
1540,0.018692133,10.8
1541,-0.006502577,10.73
1542,0.021208725,10.96
1543,0,10.96
1544,0.000911993,10.97
1545,-0.016544495,10.79
1546,0.002776494,10.82
1547,-0.034794295,10.45
1548,0.01989644,10.66
1549,-0.01989644,10.45
1550,0.018018506,10.64
1551,-0.010392158,10.53
1552,0.016949558,10.71
1553,-0.027450848,10.42
1554,0.002874942,10.45
1555,0.016137037,10.62
1556,0.013096539,10.76
1557,0.007407441,10.84
1558,0.002763705,10.87
1559,0.002756088,10.9
1560,0.004576667,10.95
1561,-0.007332755,10.87
1562,0.014612132,11.03
1563,-0.00090703,11.02
1564,-0.002726035,10.99
1565,-0.003646312,10.95
1566,-0.015646891,10.78
1567,0.010152371,10.89
1568,0.012773896,11.03
1569,0.001811595,11.05
1570,0.009905529,11.16
1571,-0.006292156,11.09
1572,-0.008148529,11
1573,-0.005469476,10.94
1574,-0.013806018,10.79
1575,0.000926355,10.8
1576,-0.031987675,10.46
1577,0,10.46
1578,-0.020280753,10.25
1579,0.003894844,10.29
1580,0.00291121,10.32
1581,-0.050681486,9.81
1582,0.024170361,10.05
1583,-0.017060123,9.88
1584,-0.023554596,9.65
1585,-0.010416761,9.55
1586,-0.010526413,9.45
1587,0.018868484,9.63
1588,-0.007295499,9.56
1589,0.003133162,9.59
1590,0.026750566,9.85
1591,0.002028398,9.87
1592,-0.022541938,9.65
1593,-0.009370188,9.56
1594,0.003133162,9.59
1595,0.011404997,9.7
1596,0.013313049,9.83
1597,-0.004077478,9.79
1598,-0.018557234,9.61
1599,-0.02422446,9.38
1600,0.01165885,9.49
1601,0.023947006,9.72
1602,0.002055499,9.74
1603,-0.003084835,9.71
1604,0.046285928,10.17
1605,-0.007897376,10.09
1606,0.010842886,10.2
1607,0,10.2
1608,-0.014815086,10.05
1609,0.017751945,10.23
1610,0.013592442,10.37
1611,-0.017510175,10.19
1612,-0.010853585,10.08
1613,-0.009970172,9.98
1614,-0.02229069,9.76
1615,-0.003078504,9.73
1616,0.023363175,9.96
1617,-0.003016594,9.93
1618,0.005022612,9.98
1619,-0.017180817,9.81
1620,-0.012307848,9.69
1621,-0.003100778,9.66
1622,0.016427474,9.82
1623,0.009123226,9.91
1624,-0.003031837,9.88
1625,0.006054509,9.94
1626,0.005017572,9.99
1627,-0.008040244,9.91
1628,0.00201613,9.93
1629,-0.02137486,9.72
1630,-0.004123717,9.68
1631,0.01639381,9.84
1632,-0.010214593,9.74
1633,-0.02811221,9.47
1634,-0.040953999,9.09
1635,-0.01106206,8.99
1636,0.008859416,9.07
1637,-0.081513837,8.36
1638,0.028303776,8.6
1639,0.008106588,8.67
1640,0.001152738,8.68
1641,0.030632004,8.95
1642,0.006681539,9.01
1643,-0.012283795,8.9
1644,-0.021579486,8.71
1645,-0.002298852,8.69
1646,0.015982075,8.83
1647,0.03341068,9.13
1648,-0.0221493,8.93
1649,0.026520891,9.17
1650,-0.007662873,9.1
1651,-0.006615239,9.04
1652,0.007713537,9.11
1653,-0.005503591,9.06
1654,-0.009983444,8.97
1655,0.02423026,9.19
1656,0.022593753,9.4
1657,-0.005333346,9.35
1658,0.018018506,9.52
1659,-0.013749556,9.39
1660,-0.005339041,9.34
1661,-0.008602204,9.26
1662,-0.01085787,9.16
1663,-0.001092299,9.15
1664,-0.009884759,9.06
1665,0.01642073,9.21
1666,-0.020845516,9.02
1667,-0.011148387,8.92
1668,-0.024972921,8.7
1669,0.002296212,8.72
1670,0.003434462,8.75
1671,-0.003434462,8.72
1672,-0.029088729,8.47
1673,-0.002364067,8.45
1674,0.008249899,8.52
1675,0.025493849,8.74
1676,0.003426617,8.77
1677,0.020316726,8.95
1678,-0.005602256,8.9
1679,0.027702603,9.15
1680,-0.006578971,9.09
1681,0.009852296,9.18
1682,-0.010953012,9.08
1683,-0.027919178,8.83
1684,0.00339175,8.86
1685,-0.00339175,8.83
1686,-0.001133145,8.82
1687,0.020202707,9
1688,-0.008928631,8.92
1689,-0.010140932,8.83
1690,0.02681725,9.07
1691,0.013143672,9.19
1692,-0.020891359,9
1693,0.009950331,9.09
1694,0.002197803,9.11
1695,-0.004400447,9.07
1696,-0.004419897,9.03
1697,-0.001108033,9.02
1698,-0.003331486,8.99
1699,0.016547537,9.14
1700,-0.023243991,8.93
1701,-0.014664673,8.8
1702,-0.004555817,8.76
1703,0.003418807,8.79
1704,0.002272728,8.81
1705,-0.004550634,8.77
1706,0.01133799,8.87
1707,0.016769538,9.02
1708,0.018671602,9.19
1709,-0.007646132,9.12
1710,0.019544596,9.3
1711,-0.007555352,9.23
1712,-0.003255564,9.2
1713,-0.021978907,9
1714,0.019802627,9.18
1715,-0.008752791,9.1
1716,0.004385972,9.14
1717,-0.004385972,9.1
1718,0.004385972,9.14
1719,0.014122994,9.27
1720,0.026611469,9.52
1721,-0.009498752,9.43
1722,0.011597389,9.54
1723,0,9.54
1724,-0.013720532,9.41
1725,0.007411363,9.48
1726,0.008403411,9.56
1727,-0.002094242,9.54
1728,-0.008421102,9.46
1729,-0.010627093,9.36
1730,-0.020508004,9.17
1731,0.001089918,9.18
1732,-0.00546151,9.13
1733,-0.002192983,9.11
1734,0.006564575,9.17
1735,-0.001091108,9.16
1736,-0.014293811,9.03
1737,-0.001108033,9.02
1738,0.00221484,9.04
1739,0.007713537,9.11
1740,-0.005503591,9.06
1741,0.001103144,9.07
1742,0.036800689,9.41
1743,0.009518845,9.5
1744,0.001052078,9.51
1745,0.002100841,9.53
1746,-0.002100841,9.51
1747,0.007333715,9.58
1748,-0.011548685,9.47
1749,-0.001056524,9.46
1750,-0.002116403,9.44
1751,-0.020332429,9.25
1752,-0.008686265,9.17
1753,-0.023167059,8.96
1754,0.00445435,9
1755,0.015435808,9.14
1756,0.004366819,9.18
1757,0.010834342,9.28
1758,-0.008658063,9.2
1759,0,9.2
1760,-0.002176279,9.18
1761,0.005431844,9.23
1762,-0.017486784,9.07
1763,-0.009972382,8.98
1764,0.005552485,9.03
1765,0.007722046,9.1
1766,-0.005509656,9.05
1767,-0.006651909,8.99
1768,-0.011185799,8.89
1769,-0.00903961,8.81
1770,0.007914117,8.88
1771,0.01675081,9.03
1772,-0.001108033,9.02
1773,-0.001109262,9.01
1774,0,9.01
1775,0.005534048,9.06
1776,0.030437132,9.34
1777,-0.016190316,9.19
1778,-0.016456762,9.04
1779,-0.001106807,9.03
1780,-0.020134908,8.85
1781,-0.010221554,8.76
1782,0.003418807,8.79
1783,-0.005704522,8.74
1784,0.005704522,8.79
1785,-0.007995474,8.72
1786,-0.029088729,8.47
1787,-0.002364067,8.45
1788,0.012933749,8.56
1789,-0.002339182,8.54
1790,-0.026098753,8.32
1791,-0.019418086,8.16
1792,0.003669729,8.19
1793,-0.016000341,8.06
1794,0.020872458,8.23
1795,-0.010995835,8.14
1796,0.014634408,8.26
1797,-0.001211387,8.25
1798,0.020396628,8.42
1799,0.015321455,8.55
1800,-0.015321455,8.42
1801,-0.008348289,8.35
1802,0.01072077,8.44
1803,0.001184133,8.45
1804,0,8.45
1805,0.010594566,8.54
1806,-0.004694844,8.5
1807,-0.002355714,8.48
1808,0.010557283,8.57
1809,0.024208675,8.78
1810,0,8.78
1811,0.018059182,8.94
1812,-0.004484312,8.9
1813,-0.005633818,8.85
1814,0.011236073,8.95
1815,0.019912162,9.13
1816,-0.104995486,8.22
1817,0.091764863,9.01
1818,0.014325314,9.14
1819,0.029112568,9.41
1820,0.003183027,9.44
1821,-0.012793351,9.32
1822,0.012793351,9.44
1823,-0.004246291,9.4
1824,-0.001064396,9.39
1825,-0.011783746,9.28
1826,-0.005402498,9.23
1827,0.004324331,9.27
1828,0.016051709,9.42
1829,0,9.42
1830,-0.004255326,9.38
1831,0.028378152,9.65
1832,0.004136511,9.69
1833,0.006172859,9.75
1834,0.005115101,9.8
1835,0.001019888,9.81
1836,0.001018849,9.82
1837,-0.070667243,9.15
1838,0.089830714,10.01
1839,-0.012060448,9.89
1840,0.009058945,9.98
1841,0.007984074,10.06
1842,0.000993542,10.07
1843,-0.004977611,10.02
1844,0.000997506,10.03
1845,-0.018109147,9.85
1846,-0.016377029,9.69
1847,-0.011416834,9.58
1848,0.009350717,9.67
1849,0.025524612,9.92
1850,-0.001008573,9.91
1851,-0.007088637,9.84
1852,0.006079046,9.9
1853,0.013045845,10.03
1854,0.009920716,10.13
1855,-0.006934154,10.06
1856,0.005946499,10.12
1857,0.009832921,10.22
1858,0,10.22
1859,0.005853675,10.28
1860,-0.00487568,10.23
1861,-0.007850874,10.15
1862,0.022407172,10.38
1863,0.008633147,10.47
1864,-0.014430265,10.32
1865,-0.01169604,10.2
1866,-0.004914015,10.15
1867,0.008827914,10.24
1868,0.00389864,10.28
1869,0.00097229,10.29
1870,0.00581397,10.35
1871,0.011527505,10.47
1872,0.012339976,10.6
1873,-0.004728141,10.55
1874,0.007554332,10.63
1875,-0.010401985,10.52
1876,0.009460809,10.62
1877,-0.001885015,10.6
1878,0.000942952,10.61
1879,0.005639113,10.67
1880,-0.000937647,10.66
1881,-0.007532992,10.58
1882,0.017799065,10.77
1883,-0.000928936,10.76
1884,0.007407441,10.84
1885,-0.010199439,10.73
1886,0.005576223,10.79
1887,0.022905262,11.04
1888,-0.009099244,10.94
1889,0.012715884,11.08
1890,-0.00361664,11.04
1891,-0.008185585,10.95
1892,0.022574322,11.2
1893,-0.000893256,11.19
1894,-0.000894055,11.18
1895,0.003571432,11.22
1896,0.023779192,11.49
1897,0.009528006,11.6
1898,0.006016348,11.67
1899,0,11.67
1900,-0.011202185,11.54
1901,-0.083080245,10.62
1902,0.072627188,11.42
1903,0.002623526,11.45
1904,0.008695707,11.55
1905,0.00345722,11.59
1906,-0.002591794,11.56
1907,-0.008688152,11.46
1908,-0.030117422,11.12
1909,-0.001800181,11.1
1910,0.006286505,11.17
1911,0.006247231,11.24
1912,-0.002672607,11.21
1913,0.013292176,11.36
1914,0.009636518,11.47
1915,0.015571249,11.65
1916,0.009397762,11.76
1917,0.008467451,11.86
1918,0.005046268,11.92
1919,-0.011814483,11.78
1920,0.001696353,11.8
1921,-0.013652089,11.64
1922,0.006849342,11.72
1923,0.008496228,11.82
1924,-0.02051354,11.58
1925,-0.028022849,11.26
1926,0.012356733,11.4
1927,0.012205906,11.54
1928,0.004323396,11.59
1929,0,11.59
1930,-0.002591794,11.56
1931,0.002591794,11.59
1932,-0.009536266,11.48
1933,-0.033661283,11.1
1934,0.014311514,11.26
1935,0.008841791,11.36
1936,0.014853921,11.53
1937,-0.006962604,11.45
1938,0.005226493,11.51
1939,0.019785592,11.74
1940,0.000851426,11.75
1941,0.011003073,11.88
1942,0.006711435,11.96
1943,-0.020270964,11.72
1944,0.011031083,11.85
1945,-0.003381237,11.81
